timestamp,open,high,low,close,volume
2022-07-27,261.1600,270.0500,258.8500,268.7400,45994049
2022-07-26,259.8600,259.8800,249.5700,251.9000,39347957
2022-07-25,260.9950,261.5000,256.8100,258.8300,21055998
2022-07-22,265.2400,265.3300,259.0700,260.3600,21881290
2022-07-21,259.7900,264.8900,257.0300,264.8400,22404675
2022-07-20,259.9000,264.8700,258.9100,262.2700,22788282
2022-07-19,257.5750,259.7200,253.6800,259.5300,25012562
2022-07-18,259.7500,260.8400,253.3000,254.2500,20975034
2022-07-15,255.7200,260.3699,254.7727,256.7200,29774050
2022-07-14,250.5700,255.1374,245.9400,254.0800,25102823
2022-07-13,250.1900,253.5500,248.1100,252.7200,29497423
2022-07-12,265.8800,265.9400,252.0400,253.6700,35868450
2022-07-11,265.6500,266.5300,262.1800,264.5100,19519108
2022-07-08,264.7900,268.1000,263.2850,267.6600,19658751
2022-07-07,265.1200,269.0550,265.0200,268.4000,20859874
2022-07-06,263.7500,267.9900,262.4000,266.2100,23824419
2022-07-05,256.1600,262.9800,254.7400,262.8500,22971634
2022-07-01,256.3900,259.7700,254.6100,259.5800,22837692
2022-06-30,257.0500,259.5300,252.9000,256.8300,31730868
2022-06-29,257.5900,261.9700,255.7600,260.2600,20069839
2022-06-28,263.9800,266.9100,256.3200,256.4800,27380247
2022-06-27,268.2050,268.3000,263.2800,264.8900,24615114
2022-06-24,261.8080,267.9800,261.7200,267.7000,33923231
2022-06-23,255.5700,259.3700,253.6300,258.8600,25861449
2022-06-22,251.8900,257.1700,250.3700,253.1300,25961215
2022-06-21,250.2550,254.7500,249.5100,253.7400,29928297
2022-06-17,244.7000,250.5000,244.0300,247.6500,43084780
2022-06-16,245.9800,247.4174,243.0200,244.9700,33169160
2022-06-15,248.3100,255.3000,246.4200,251.7600,33111729
2022-06-14,243.8600,245.7400,241.5100,244.4900,28651487
2022-06-13,245.1100,249.0242,241.5300,242.2600,46135788
