timestamp,open,high,low,close,volume
2022-07-22,127.0300,128.3200,125.7100,128.2500,6467205
2022-07-21,128.7500,128.8100,125.1300,127.1500,11975361
2022-07-20,130.7000,130.7200,128.0600,129.1800,9882016
2022-07-19,131.5800,132.5600,127.7200,130.8800,29690535
2022-07-18,140.1500,140.3100,137.7844,138.1300,8231694
2022-07-15,140.6800,140.6800,138.6100,139.9200,4519320
2022-07-14,135.6000,139.4300,135.0200,139.0600,5298351
2022-07-13,137.1800,138.9000,136.8000,137.1800,4123213
2022-07-12,140.8400,141.5500,138.5650,139.1800,3235571
2022-07-11,140.6200,141.8700,140.1300,141.0000,3912773
2022-07-08,140.7600,141.3203,139.8200,140.4700,2820928
2022-07-07,138.9100,141.3250,138.8300,140.8300,3897077
2022-07-06,138.0000,139.1400,137.1300,138.0800,3237059
2022-07-05,139.9700,139.9700,135.2700,137.6200,6274067
2022-07-01,141.0000,141.6700,139.2600,141.1200,4012106
2022-06-30,139.5800,142.4600,139.2800,141.1900,4878020
2022-06-29,142.7400,143.5213,139.5000,140.7100,4161491
2022-06-28,142.9200,144.1550,141.3200,141.8600,4065202
2022-06-27,142.2600,143.8300,141.9500,142.8000,3935968
2022-06-24,139.2000,142.3700,139.1300,142.0600,11493012
2022-06-23,137.1400,138.6200,136.5000,138.4400,4547925
2022-06-22,136.1000,138.1800,136.0300,137.0800,3791635
2022-06-21,135.9000,138.5000,135.9000,137.8500,4089272
2022-06-17,135.9900,136.9800,132.8500,135.0200,12968509
2022-06-16,135.3000,136.2400,134.3900,135.6700,5386396
2022-06-15,136.0100,138.4500,135.5800,137.0600,4606887
2022-06-14,135.0000,136.9501,134.8600,135.7200,4607785
2022-06-13,133.9700,137.5700,133.7600,135.1100,6486044
