timestamp,open,high,low,close,volume
2022-08-26,168.4800,170.9200,161.6726,161.7800,24023633
2022-08-25,165.1800,168.8800,164.0200,168.7800,15550514
2022-08-24,160.6000,165.4600,159.7700,163.2600,20891481
2022-08-23,162.4800,165.0500,160.7000,161.1100,18111777
2022-08-22,165.4900,165.4900,162.2600,163.0500,19499711
2022-08-19,170.2000,172.3200,167.0500,167.9600,26240799
2022-08-18,174.3400,175.7600,171.8600,174.6600,18844451
2022-08-17,176.7600,178.1400,174.1700,174.8500,20118133
2022-08-16,179.4400,180.9900,177.0350,179.4700,21156710
2022-08-15,178.9600,181.4400,178.2000,180.8900,15878671
2022-08-12,180.8100,181.4572,178.9110,180.5000,21274046
2022-08-11,179.7100,183.1000,176.3700,177.4900,24079062
2022-08-10,175.9900,180.4800,173.9500,178.3400,30262132
2022-08-09,168.9500,169.5300,166.6000,168.5300,18655056
2022-08-08,168.0000,177.5100,167.1300,170.2500,27299113
2022-08-05,166.9900,171.6120,165.8000,167.1100,25832701
2022-08-04,168.2950,172.1500,166.8000,170.5700,23938212
2022-08-03,162.6900,169.5400,161.5700,168.8000,31717527
2022-08-02,158.3100,162.2400,158.0100,160.1900,27374516
2022-08-01,157.2500,165.1900,155.2301,159.9300,40596702
2022-07-29,157.6900,160.1400,155.1700,159.1000,42065395
2022-07-28,161.0600,161.5100,154.8500,160.7200,73214326
2022-07-27,162.5900,170.8700,162.0200,169.5800,43846557
2022-07-26,165.9400,166.0000,157.9500,159.1500,28468424
2022-07-25,169.0000,170.5700,164.8050,166.6500,26166326
2022-07-22,173.0700,175.5995,168.4100,169.2700,42583916
2022-07-21,180.6300,183.8500,178.8700,183.1700,27195815
2022-07-20,177.4850,183.6000,176.7000,183.0900,24784274
2022-07-19,170.3700,176.4900,169.5100,175.7800,25933679
2022-07-18,166.7500,171.6850,165.6400,167.2300,23574337
2022-07-15,160.5400,164.9800,159.8200,164.7000,23342807
2022-07-14,161.2200,162.5900,157.2801,158.0500,23765168
2022-07-13,160.1600,164.9800,159.6127,163.4900,16555138
2022-07-12,164.8000,165.9107,162.1000,163.2700,16639659
2022-07-11,167.0650,167.4900,161.9100,162.8800,21905133
2022-07-08,169.9800,172.4000,168.1501,170.8800,19249243
2022-07-07,169.4500,172.7200,167.7800,172.1900,24083368
2022-07-06,168.2000,171.5900,165.4600,169.7700,23085921
2022-07-05,158.1400,168.2500,157.0200,168.1900,28664799
2022-07-01,160.3100,160.6200,155.0000,160.0300,31423933
2022-06-30,162.1500,165.2300,158.4900,161.2500,35250605
2022-06-29,163.5700,166.3300,160.3200,163.9400,28595236
2022-06-28,169.9000,171.3000,160.6100,160.6800,27788725
2022-06-27,171.3200,171.7500,168.0100,169.4900,29174559
2022-06-24,161.7250,170.2500,161.3000,170.1600,68736009
2022-06-23,156.2700,159.7500,154.2500,158.7500,40499198
2022-06-22,158.3800,160.7900,155.4400,155.8500,47596820
2022-06-21,165.9300,167.7600,155.9700,157.0500,50724899
2022-06-17,161.6800,165.9000,159.9000,163.7400,31374215
2022-06-16,163.7200,165.0800,159.6100,160.8700,26944143
2022-06-15,167.2000,172.1600,163.9750,169.3500,30008251
2022-06-14,166.0300,166.7500,161.3601,163.7300,27244274
2022-06-13,170.5900,172.5750,164.0300,164.2600,31749304
